"session","date","type","title","result","totalvotes","d-yes","r-yes","i-yes","d-no","r-no","i-no","d-nv","r-nv","i-nv"
"106","1999-05-20 14:15:00","h","Motion to waive CBA re: conference to accompany H.R.1141","Motion Agreed to 70-30 (3/5 required)","100","42","28","0","3","27","0","0","0","0"
"106","1999-05-20 16:02:00","h","On the Conference Report H.R. 1141","Conference Report Agreed to 64-36","100","32","32","0","13","23","0","0","0","0"
"106","1999-05-20 17:26:00","s","On the Amendment S.Amdt. 355 to S. 254 (School Safety Act of 1999)","Amendment Agreed to 75-24, 1 not voting","100","24","51","0","21","3","0","0","1","0"
"106","1999-05-20 19:17:00","s","On the Amendment S.Amdt. 345 to S. 254 (School Safety Act of 1999)","Amendment Rejected 41-56, 3 not voting","100","3","38","0","40","16","0","2","1","0"
"106","1999-05-20 19:45:00","s","On the Amendment S.Amdt. 371 to S. 254 (School Safety Act of 1999)","Amendment Rejected 48-50, 2 not voting","100","44","4","0","0","50","0","1","1","0"
"106","1999-05-20 19:59:00","s","On Passage of the Bill S. 254","Bill Passed 73-25, 2 not voting","100","42","31","0","2","23","0","1","1","0"
"106","1999-05-24 17:30:00","s","On the Amendment S.Amdt. 384 to S. 1059 (National Defense Authorization Act for Fiscal Year 2000)","Amendment Agreed to 90-0, 10 not voting","100","38","52","0","0","0","0","7","3","0"
"106","1999-05-25 14:19:00","s","On the Amendment S.Amdt. 388 to S. 1059 (National Defense Authorization Act for Fiscal Year 2000)","Amendment Agreed to 52-47, 1 not voting","100","29","23","0","16","31","0","0","1","0"
"106","1999-05-25 14:52:00","s","On the Amendment S.Amdt. 377 to S. 1059 (National Defense Authorization Act for Fiscal Year 2000)","Amendment Agreed to 87-12, 1 not voting","100","38","49","0","7","5","0","0","1","0"
"106","1999-05-25 15:12:00","s","On the Amendment S.Amdt. 382 to S. 1059 (National Defense Authorization Act for Fiscal Year 2000)","Amendment Rejected 49-50, 1 not voting","100","45","4","0","0","50","0","0","1","0"
"106","1999-05-25 17:59:00","s","On the Motion to Table S.Amdt. 383 to S. 1059 (National Defense Authorization Act for Fiscal Year 2000)","Motion to Table Agreed to 52-48","100","35","17","0","10","38","0","0","0","0"
"106","1999-05-25 19:24:00","s","On the Amendment S.Amdt. 392 to S. 1059 (National Defense Authorization Act for Fiscal Year 2000)","Amendment Rejected 49-51","100","11","38","0","34","17","0","0","0","0"
"106","1999-05-26 13:48:00","s","On the Amendment S.Amdt. 393 to S. 1059 (National Defense Authorization Act for Fiscal Year 2000)","Amendment Rejected 40-60","100","23","17","0","22","38","0","0","0","0"
"106","1999-05-26 15:24:00","s","On the Motion to Table S.Amdt. 397 to S. 1059 (National Defense Authorization Act for Fiscal Year 2000)","Motion to Table Agreed to 51-49","100","2","49","0","43","6","0","0","0","0"
"106","1999-05-26 16:40:00","s","On the Motion to Table S.Amdt. 395 to S. 1059 (National Defense Authorization Act for Fiscal Year 2000)","Motion to Table Agreed to 56-44","100","4","52","0","41","3","0","0","0","0"
"106","1999-05-26 17:07:00","s","On the Motion to Reconsider S.Amdt. 392 to S. 1059 (National Defense Authorization Act for Fiscal Year 2000)","Motion to Reconsider Agreed to 51-49","100","11","40","0","34","15","0","0","0","0"
"106","1999-05-26 20:03:00","s","On the Motion to Table S.Amdt. 406 to S. 1059 (National Defense Authorization Act for Fiscal Year 2000)","Motion to Table Agreed to 77-21, 2 not voting","100","42","35","0","2","19","0","1","1","0"
"106","1999-05-27 11:50:00","s","On the Amendment S.Amdt. 442 to S. 1059 (National Defense Authorization Act for Fiscal Year 2000)","Amendment Agreed to 98-0, 2 not voting","100","45","53","0","0","0","0","0","2","0"
"106","1999-05-27 12:21:00","s","On the Motion to Table S.Amdt. 443 to S. 1059 (National Defense Authorization Act for Fiscal Year 2000)","Motion to Table Agreed to 87-11, 2 not voting","100","34","53","0","10","1","0","1","1","0"
"106","1999-05-27 19:46:00","s","On Passage of the Bill S. 1059","Bill Passed 92-3, 5 not voting","100","39","53","0","3","0","0","3","2","0"
"106","1999-06-08 09:45:00","s","On the Amendment S.Amdt. 540 to S. 1122 (Department of Defense Appropriations Act, 2000)","Amendment Agreed to 93-0, 7 not voting","100","41","52","0","0","0","0","4","3","0"
"106","1999-06-08 15:46:00","s","On the Amendment S.Amdt. 584 to S. 1122 (Department of Defense Appropriations Act, 2000)","Amendment Rejected 16-81, 3 not voting","100","8","8","0","36","45","0","1","2","0"
"106","1999-06-08 17:39:00","s","On the Motion to Table S.Amdt. 541 to S. 1122 (Department of Defense Appropriations Act, 2000)","Motion to Table Agreed to 66-31, 3 not voting","100","18","48","0","26","5","0","1","2","0"
"106","1999-06-08 18:17:00","s","On Passage of the Bill S. 1122","Bill Passed 93-4, 3 not voting","100","40","53","0","4","0","0","1","2","0"
"106","1999-06-09 18:03:00","s","On the Motion to Table S.Amdt. 610 to S.Amdt. 608 to S. 96 (Y2K Act)","Motion to Table Agreed to 57-41, 2 not voting","100","7","50","0","38","3","0","0","2","0"
"106","1999-06-09 18:54:00","s","On the Amendment S.Amdt. 611 to S.Amdt. 608 to S. 96 (Y2K Act)","Amendment Rejected 32-65, 3 not voting","100","32","0","0","12","53","0","1","2","0"
"106","1999-06-10 11:43:00","s","On the Amendment S.Amdt. 619 to S.Amdt. 608 to S. 96 (Y2K Act)","Amendment Rejected 41-57, 2 not voting","100","38","3","0","6","51","0","1","1","0"
"106","1999-06-10 12:10:00","s","On the Amendment S.Amdt. 620 to S.Amdt. 608 to S. 96 (Y2K Act)","Amendment Rejected 36-62, 2 not voting","100","34","2","0","10","52","0","1","1","0"
"106","1999-06-10 16:14:00","s","On the Motion to Table S.Amdt. 621 to S.Amdt. 608 to S. 96 (Y2K Act)","Motion to Table Agreed to 66-32, 2 not voting","100","14","52","0","31","1","0","0","2","0"
"106","1999-06-15 14:18:00","s","On the Amendment S.Amdt. 624 to S.Amdt. 608 to S. 96 (Y2K Act)","Amendment Agreed to 71-28, 1 not voting","100","17","54","0","28","0","0","0","1","0"
"106","1999-06-15 14:55:00","h","On Passage of the Bill H.R. 775","Bill Passed 62-37, 1 not voting","100","12","50","0","33","4","0","0","1","0"
"106","1999-06-15 16:22:00","s","On the Cloture Motion S.Amdt. 297 to S.Amdt. 296 to S. 557 (No short title on file)","Cloture Motion Rejected 53-46, 1 not voting (3/5 required)","100","0","53","0","45","1","0","0","1","0"
"106","1999-06-15 17:16:00","h","On the Cloture Motion H.R. 1664","Cloture Motion Agreed to 71-28, 1 not voting (3/5 required)","100","45","26","0","0","28","0","0","1","0"
"106","1999-06-16 10:43:00","s","On Passage of the Bill S. 1205","Bill Passed 97-2, 1 not voting","100","43","54","0","1","1","0","1","0","0"
"106","1999-06-16 11:11:00","s","On Passage of the Bill S. 331","Bill Passed 99-0, 1 not voting","100","44","55","0","0","0","0","1","0","0"
"106","1999-06-16 14:46:00","h","On the Cloture Motion H.R. 1259","Cloture Motion Rejected 55-44, 1 not voting (3/5 required)","100","0","55","0","44","0","0","1","0","0"
"106","1999-06-16 15:45:00","s","Motion to Table the Decision of the Chair Re: Motion to Recommit","Motion Agreed to 60-39, 1 not voting","100","19","41","0","25","14","0","1","0","0"
"106","1999-06-16 16:15:00","s","On Passage of the Bill S. 1186","Bill Passed 97-2, 1 not voting","100","43","54","0","1","1","0","1","0","0"
"106","1999-06-16 17:01:00","h","On Passage of the Bill H.R. 1905","Bill Passed 95-4, 1 not voting","100","42","53","0","2","2","0","1","0","0"
"106","1999-06-17 16:39:00","h","On the Motion to Table S.Amdt. 685 to H.R. 1664 (Kosovo and Southwest Asia Emergency Supplemental Appropriations Act, 1999)","Motion to Table Agreed to 64-34, 2 not voting","100","44","20","0","0","34","0","1","1","0"
"106","1999-06-17 17:26:00","h","On the Motion to Table S.Amdt. 686 to H.R. 1664 (Kosovo and Southwest Asia Emergency Supplemental Appropriations Act, 1999)","Motion to Table Agreed to 59-38, 3 not voting","100","41","18","0","3","35","0","1","2","0"
"106","1999-06-18 09:37:00","h","On Passage of the Bill H.R. 1664","Bill Passed 63-34, 3 not voting","100","42","21","0","1","33","0","2","1","0"
"106","1999-06-21 17:30:00","s","On the Amendment S.Amdt. 689 to S. 886 (United Nations Reform Act of 1999)","Amendment Agreed to 88-0, 12 not voting","100","40","48","0","0","0","0","5","7","0"
"106","1999-06-22 12:29:00","h","On Cloture on the Motion to Proceed H.R. 975","Cloture on the Motion to Proceed Rejected 42-57, 1 not voting (3/5 required)","100","27","15","0","18","39","0","0","1","0"
"106","1999-06-22 14:21:00","s","On the Amendment S.Amdt. 692 to S. 886 (United Nations Reform Act of 1999)","Amendment Rejected 23-76, 1 not voting","100","15","8","0","30","46","0","0","1","0"
"106","1999-06-22 14:57:00","s","On Passage of the Bill S. 886","Bill Passed 97-2, 1 not voting","100","44","53","0","1","1","0","0","1","0"
"106","1999-06-22 17:49:00","s","On the Motion to Table S.Amdt. 703 to S.Amdt. 702 to S. 1233 (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2000)","Motion to Table Failed 45-55","100","45","0","0","0","55","0","0","0","0"
"106","1999-06-22 18:19:00","s","On the Motion to Table S.Amdt. 702 to S. 1233 (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2000)","Motion to Table Agreed to 53-47","100","0","53","0","45","2","0","0","0","0"
"106","1999-06-24 15:33:00","s","On the Motion for Attendance S. 1233","Motion for Attendance Agreed to 97-1, 2 not voting","100","43","54","0","1","0","0","1","1","0"
"106","1999-06-28 17:32:00","s","On the Cloture Motion S. 1233","Cloture Motion Rejected 50-37, 13 not voting (3/5 required)","100","0","50","0","37","0","0","8","5","0"
"106","1999-06-28 18:07:00","s","On the Cloture Motion S. 1143","Cloture Motion Rejected 49-40, 11 not voting (3/5 required)","100","1","48","0","38","2","0","6","5","0"
"106","1999-06-28 18:23:00","s","On the Cloture Motion S. 1217","Cloture Motion Rejected 49-39, 12 not voting (3/5 required)","100","1","48","0","38","1","0","6","6","0"
"106","1999-06-28 18:37:00","s","On the Cloture Motion S. 1234","Cloture Motion Rejected 49-41, 10 not voting (3/5 required)","100","1","48","0","40","1","0","4","6","0"
"106","1999-06-30 13:51:00","s","On the Amendment S.Amdt. 1179 to S. 1234 (Foreign Operations, Export Financing, and Related Programs Appropriations Act, 2000)","Amendment Agreed to 98-0, 2 not voting","100","45","53","0","0","0","0","0","2","0"
"106","1999-06-30 18:19:00","s","On the Motion to Table S.Amdt. 1157 to S. 1234 (Foreign Operations, Export Financing, and Related Programs Appropriations Act, 2000)","Motion to Table Agreed to 55-43, 2 not voting","100","12","43","0","33","10","0","0","2","0"
"106","1999-06-30 19:12:00","s","On the Amendment S.Amdt. 1119 to S.Amdt. 1118 to S. 1234 (Foreign Operations, Export Financing, and Related Programs Appropriations Act, 2000)","Amendment Agreed to 53-45, 2 not voting","100","34","19","0","11","34","0","0","2","0"
"106","1999-06-30 19:35:00","s","On Passage of the Bill S. 1234","Bill Passed 97-2, 1 not voting","100","44","53","0","1","1","0","0","1","0"
"106","1999-07-01 10:46:00","s","On the Cloture Motion S. 557","Cloture Motion Agreed to 99-1","100","45","54","0","0","1","0","0","0","0"
"106","1999-07-01 15:36:00","s","On the Motion to Table S.Amdt. 1214 to S. 1282 (Federal Employees Child Care Act)","Motion to Table Agreed to 58-40, 2 not voting","100","10","48","0","34","6","0","1","0","0"
"106","1999-07-01 18:01:00","h","On the Conference Report H.R. 775","Conference Report Agreed to 81-18, 1 not voting","100","29","52","0","16","2","0","0","1","0"
"106","1999-07-01 19:18:00","s","On the Motion to Table S.Amdt. 1200 to S. 1282 (Federal Employees Child Care Act)","Motion to Table Failed 47-51, 2 not voting","100","40","7","0","5","46","0","0","2","0"
"106","1999-07-13 16:36:00","s","On the Amendment S.Amdt. 1237 to S.Amdt. 1236 to S. 1344 (Patients' Bill of Rights Plus Act)","Amendment Rejected 48-52","100","45","3","0","0","52","0","0","0","0"
"106","1999-07-13 18:52:00","s","On the Amendment S.Amdt. 1238 to S.Amdt. 1236 to S. 1344 (Patients' Bill of Rights Plus Act)","Amendment Agreed to 52-48","100","0","52","0","45","3","0","0","0","0"
"106","1999-02-23 14:18:00","s","On the Amendment S.Amdt. 9 to S. 4 (Soldiers', Sailors', Airmen's, and Marines' Bill of Rights Act of 1999)","Amendment Agreed to 87-11, 2 not voting","100","43","44","0","2","9","0","0","1","0"
"106","1999-07-13 19:23:00","s","On the Amendment S.Amdt. 1236 to S. 1344 (Patients' Bill of Rights Plus Act)","Amendment Agreed to 52-48","100","0","52","0","45","3","0","0","0","0"
"106","1999-07-13 19:41:00","s","On the Amendment S.Amdt. 1235 to S.Amdt. 1233 to S.Amdt. 1232 to S. 1344","Amendment Rejected 47-53","100","45","2","0","0","53","0","0","0","0"
"106","1999-07-13 20:02:00","s","On the Amendment S.Amdt. 1234 to S.Amdt. 1233 to S.Amdt. 1232 to S. 1344","Amendment Agreed to 53-47","100","0","53","0","45","2","0","0","0","0"
"106","1999-07-14 13:25:00","s","On the Amendment S.Amdt. 1241 to S.Amdt. 1239 to S.Amdt. 1232 to S. 1344","Amendment Agreed to 55-45","100","0","55","0","45","0","0","0","0","0"
"106","1999-07-14 15:50:00","s","On the Amendment S.Amdt. 1242 to S.Amdt. 1239 to S.Amdt. 1232 to S. 1344","Amendment Rejected 48-52","100","45","3","0","0","52","0","0","0","0"
"106","1999-07-14 19:49:00","s","On the Amendment S.Amdt. 1245 to S.Amdt. 1243 to S. 1344 (Patients' Bill of Rights Plus Act)","Amendment Rejected 47-53","100","45","2","0","0","53","0","0","0","0"
"106","1999-07-15 12:09:00","s","On the Amendment S.Amdt. 1250 to S.Amdt. 1243 to S. 1344 (Patients' Bill of Rights Plus Act)","Amendment Agreed to 53-47","100","0","53","0","45","2","0","0","0","0"
"106","1999-07-15 16:08:00","s","On the Amendment S.Amdt. 1243 to S. 1344 (Patients' Bill of Rights Plus Act)","Amendment Agreed to 54-46","100","0","54","0","45","1","0","0","0","0"
"106","1999-07-15 16:34:00","s","On the Amendment S.Amdt. 1252 to S.Amdt. 1251 to S.Amdt. 1232 to S. 1344","Amendment Agreed to 54-46","100","0","54","0","45","1","0","0","0","0"
"106","1999-07-15 18:53:00","s","On the Amendment S.Amdt. 1253 to S.Amdt. 1251 to S.Amdt. 1232 to S. 1344","Amendment Rejected 48-52","100","45","3","0","0","52","0","0","0","0"
"106","1999-02-23 17:30:00","s","On the Amendment S.Amdt. 18 to S. 4 (Soldiers', Sailors', Airmen's, and Marines' Bill of Rights Act of 1999)","Amendment Agreed to 100-0","100","45","55","0","0","0","0","0","0","0"
"106","1999-07-15 20:22:00","s","On Passage of the Bill S. 1344","Bill Passed 53-47","100","0","53","0","45","2","0","0","0","0"
"106","1999-07-16 10:41:00","s","On the Cloture Motion S.Amdt. 297 to S.Amdt. 296 to S. 557 (No short title on file)","Cloture Motion Rejected 52-43, 5 not voting (3/5 required)","100","0","52","0","42","1","0","3","2","0"
"106","1999-07-20 10:42:00","h","On the Cloture Motion H.R. 1555","Cloture Motion Agreed to 99-0, 1 not voting (3/5 required)","100","44","55","0","0","0","0","1","0","0"
"106","1999-07-20 15:30:00","sj","On the Motion to Discharge S.J.Res. 27","Motion to Discharge Rejected 12-87, 1 not voting","100","4","8","0","40","47","0","1","0","0"
"106","1999-07-20 15:57:00","sj","On the Motion to Discharge S.J.Res. 28","Motion to Discharge Rejected 5-94, 1 not voting","100","2","3","0","42","52","0","1","0","0"
"106","1999-07-21 13:18:00","h","On the Amendment S.Amdt. 1261 to S.Amdt. 1258 to H.R. 1555 (Foreign Narcotics Kingpin Designation Act)","Amendment Rejected 44-54, 2 not voting","100","44","0","0","0","54","0","1","1","0"
"106","1999-07-21 17:05:00","h","On the Amendment S.Amdt. 1258 to H.R. 1555 (Foreign Narcotics Kingpin Designation Act)","Amendment Agreed to 96-1, 3 not voting","100","43","53","0","1","0","0","1","2","0"
"106","1999-07-22 19:08:00","s","On the Amendment S.Amdt. 1302 to S. 1217 (Hate Crimes Prevention Act of 1999)","Amendment Rejected 43-54, 3 not voting","100","38","5","0","6","48","0","1","2","0"
"106","1999-07-22 19:34:00","s","On the Motion to Table S.Amdt. 1301 to S. 1217 (Hate Crimes Prevention Act of 1999)","Motion to Table Failed 45-52, 3 not voting","100","39","6","0","5","47","0","1","2","0"
"106","1999-07-22 20:26:00","s","On the Motion to Table S.Amdt. 1303 to S. 1217 (Hate Crimes Prevention Act of 1999)","Motion to Table Agreed to 56-40, 4 not voting","100","5","51","0","39","1","0","1","3","0"
"106","1999-02-24 09:49:00","s","On the Amendment S.Amdt. 19 to S. 4 (Soldiers', Sailors', Airmen's, and Marines' Bill of Rights Act of 1999)","Amendment Agreed to 94-6","100","44","50","0","1","5","0","0","0","0"
"106","1999-07-22 21:43:00","s","On the Motion to Table S.Amdt. 1306 to S. 1217 (Hate Crimes Prevention Act of 1999)","Motion to Table Failed 35-61, 4 not voting","100","2","33","0","41","20","0","2","2","0"
"106","1999-07-27 19:41:00","h","On the Motion to Table S.Amdt. 1360 to H.R. 2466 (Department of the Interior and Related Agencies Appropriations Act, 2000)","Motion to Table Agreed to 55-41, 4 not voting","100","10","45","0","32","9","0","3","1","0"
